num_date_time,answer
36 2020-08-30 13,4595
36 2020-08-30 14,4755
36 2020-08-30 15,4984
36 2020-08-30 16,5070
36 2020-08-30 17,5042
36 2020-08-30 18,5003
36 2020-08-30 19,4956
36 2020-08-30 20,4906
36 2020-08-30 21,4857
36 2020-08-30 22,4811
36 2020-08-30 23,4775
36 2020-08-31 00,4803
36 2020-08-31 01,4732
36 2020-08-31 02,4689
36 2020-08-31 03,4686
36 2020-08-31 04,4702
36 2020-08-31 05,4813
36 2020-08-31 06,4862
36 2020-08-31 07,4434
36 2020-08-31 08,4455
36 2020-08-31 09,4456
36 2020-08-31 10,4456
36 2020-08-31 11,4461
36 2020-08-31 12,4512
36 2020-08-31 13,4590
36 2020-08-31 14,4779
36 2020-08-31 15,4927
36 2020-08-31 16,4962
36 2020-08-31 17,4943
36 2020-08-31 18,4909
36 2020-08-31 19,4866
36 2020-08-31 20,4822
36 2020-08-31 21,4785
36 2020-08-31 22,4755
36 2020-08-31 23,4735
37 2020-08-25 00,6565
37 2020-08-25 01,6289
37 2020-08-25 02,6145
37 2020-08-25 03,6013
37 2020-08-25 04,5511
37 2020-08-25 05,5144
37 2020-08-25 06,4935
37 2020-08-25 07,4850
37 2020-08-25 08,4860
37 2020-08-25 09,4918
37 2020-08-25 10,5161
37 2020-08-25 11,5570
37 2020-08-25 12,5955
37 2020-08-25 13,6608
37 2020-08-25 14,7187
37 2020-08-25 15,7312
37 2020-08-25 16,7383
37 2020-08-25 17,7366
37 2020-08-25 18,7363
37 2020-08-25 19,7329
37 2020-08-25 20,6894
37 2020-08-25 21,5937
37 2020-08-25 22,5461
37 2020-08-25 23,5284
37 2020-08-26 00,5221
37 2020-08-26 01,5332
37 2020-08-26 02,5505
37 2020-08-26 03,5621
37 2020-08-26 04,5667
37 2020-08-26 05,5393
37 2020-08-26 06,5140
37 2020-08-26 07,4856
37 2020-08-26 08,4921
37 2020-08-26 09,5297
37 2020-08-26 10,5741
37 2020-08-26 11,6123
37 2020-08-26 12,6837
37 2020-08-26 13,7310
37 2020-08-26 14,7460
37 2020-08-26 15,7479
37 2020-08-26 16,7429
37 2020-08-26 17,7369
37 2020-08-26 18,7300
37 2020-08-26 19,7268
37 2020-08-26 20,7052
37 2020-08-26 21,6045
37 2020-08-26 22,5591
37 2020-08-26 23,5228
37 2020-08-27 00,5012
37 2020-08-27 01,5183
37 2020-08-27 02,5398
37 2020-08-27 03,5538
37 2020-08-27 04,5597
37 2020-08-27 05,5341
37 2020-08-27 06,5129
37 2020-08-27 07,4906
37 2020-08-27 08,5041
37 2020-08-27 09,5581
37 2020-08-27 10,6221
37 2020-08-27 11,6456
37 2020-08-27 12,6592
37 2020-08-27 13,6792
37 2020-08-27 14,6993
37 2020-08-27 15,7154
37 2020-08-27 16,7240
37 2020-08-27 17,7237
37 2020-08-27 18,7085
37 2020-08-27 19,6872
37 2020-08-27 20,6615
37 2020-08-27 21,6321
37 2020-08-27 22,6221
37 2020-08-27 23,6115
37 2020-08-28 00,5995
37 2020-08-28 01,5896
37 2020-08-28 02,5817
37 2020-08-28 03,5779
37 2020-08-28 04,5803
37 2020-08-28 05,5824
37 2020-08-28 06,5709
37 2020-08-28 07,5468
37 2020-08-28 08,5326
37 2020-08-28 09,5199
37 2020-08-28 10,5105
37 2020-08-28 11,5159
37 2020-08-28 12,5378
37 2020-08-28 13,5729
37 2020-08-28 14,6347
37 2020-08-28 15,6995
37 2020-08-28 16,7148
37 2020-08-28 17,7287
37 2020-08-28 18,7340
37 2020-08-28 19,7296
37 2020-08-28 20,7180
37 2020-08-28 21,6889
37 2020-08-28 22,6318
37 2020-08-28 23,6112
37 2020-08-29 00,5927
37 2020-08-29 01,5706
37 2020-08-29 02,5732
37 2020-08-29 03,5758
37 2020-08-29 04,5787
37 2020-08-29 05,5811
37 2020-08-29 06,5763
37 2020-08-29 07,5505
37 2020-08-29 08,5395
37 2020-08-29 09,5273
37 2020-08-29 10,5177
37 2020-08-29 11,5123
37 2020-08-29 12,5185
37 2020-08-29 13,5554
37 2020-08-29 14,6089
37 2020-08-29 15,6192
37 2020-08-29 16,6206
37 2020-08-29 17,6186
37 2020-08-29 18,6141
37 2020-08-29 19,6119
37 2020-08-29 20,6067
37 2020-08-29 21,6026
37 2020-08-29 22,5982
37 2020-08-29 23,5886
37 2020-08-30 00,5875
37 2020-08-30 01,5849
37 2020-08-30 02,5826
37 2020-08-30 03,5811
37 2020-08-30 04,5807
37 2020-08-30 05,5761
37 2020-08-30 06,5502
37 2020-08-30 07,5225
37 2020-08-30 08,5128
37 2020-08-30 09,5048
37 2020-08-30 10,4980
37 2020-08-30 11,4916
37 2020-08-30 12,4909
37 2020-08-30 13,4949
37 2020-08-30 14,5037
37 2020-08-30 15,5360
37 2020-08-30 16,5727
37 2020-08-30 17,6106
37 2020-08-30 18,6197
37 2020-08-30 19,6204
37 2020-08-30 20,6194
37 2020-08-30 21,6189
37 2020-08-30 22,6172
37 2020-08-30 23,6115
37 2020-08-31 00,6045
37 2020-08-31 01,5993
37 2020-08-31 02,5917
37 2020-08-31 03,5834
37 2020-08-31 04,5736
37 2020-08-31 05,5454
37 2020-08-31 06,5177
37 2020-08-31 07,4859
37 2020-08-31 08,4870
37 2020-08-31 09,4862
37 2020-08-31 10,4898
37 2020-08-31 11,5077
37 2020-08-31 12,5493
37 2020-08-31 13,6114
37 2020-08-31 14,6720
37 2020-08-31 15,6869
37 2020-08-31 16,7088
37 2020-08-31 17,7249
37 2020-08-31 18,7213
37 2020-08-31 19,7132
37 2020-08-31 20,7053
37 2020-08-31 21,6595
37 2020-08-31 22,6123
37 2020-08-31 23,5587
38 2020-08-25 00,6806
38 2020-08-25 01,6840
38 2020-08-25 02,6912
38 2020-08-25 03,6999
38 2020-08-25 04,7032
38 2020-08-25 05,7100
38 2020-08-25 06,7183
38 2020-08-25 07,7132
38 2020-08-25 08,7149
38 2020-08-25 09,7164
38 2020-08-25 10,7185
38 2020-08-25 11,7229
38 2020-08-25 12,7175
38 2020-08-25 13,7053
38 2020-08-25 14,6922
38 2020-08-25 15,6740
38 2020-08-25 16,6526
38 2020-08-25 17,6477
38 2020-08-25 18,6488
38 2020-08-25 19,6291
38 2020-08-25 20,6166
38 2020-08-25 21,6085
38 2020-08-25 22,6001
38 2020-08-25 23,5938
38 2020-08-26 00,6227
38 2020-08-26 01,6462
38 2020-08-26 02,6641
38 2020-08-26 03,6805
38 2020-08-26 04,6962
38 2020-08-26 05,7083
38 2020-08-26 06,7201
38 2020-08-26 07,7155
38 2020-08-26 08,7162
38 2020-08-26 09,7170
38 2020-08-26 10,7198
38 2020-08-26 11,7266
38 2020-08-26 12,7267
38 2020-08-26 13,7186
38 2020-08-26 14,6976
38 2020-08-26 15,6706
38 2020-08-26 16,6429
38 2020-08-26 17,6431
38 2020-08-26 18,6432
38 2020-08-26 19,6237
38 2020-08-26 20,6154
38 2020-08-26 21,6098
38 2020-08-26 22,6051
38 2020-08-26 23,6009
38 2020-08-27 00,6241
38 2020-08-27 01,6487
38 2020-08-27 02,6657
38 2020-08-27 03,6818
38 2020-08-27 04,6979
38 2020-08-27 05,7081
38 2020-08-27 06,7193
38 2020-08-27 07,7188
38 2020-08-27 08,7178
38 2020-08-27 09,7175
38 2020-08-27 10,7176
38 2020-08-27 11,7213
38 2020-08-27 12,7229
38 2020-08-27 13,7230
38 2020-08-27 14,7209
38 2020-08-27 15,7170
38 2020-08-27 16,7108
38 2020-08-27 17,7034
38 2020-08-27 18,6928
38 2020-08-27 19,6822
38 2020-08-27 20,6698
38 2020-08-27 21,6572
38 2020-08-27 22,6474
38 2020-08-27 23,6382
38 2020-08-28 00,6511
38 2020-08-28 01,6644
38 2020-08-28 02,6775
38 2020-08-28 03,6905
38 2020-08-28 04,7027
38 2020-08-28 05,7124
38 2020-08-28 06,7246
38 2020-08-28 07,7060
38 2020-08-28 08,7076
38 2020-08-28 09,7088
38 2020-08-28 10,7099
38 2020-08-28 11,7116
38 2020-08-28 12,7140
38 2020-08-28 13,7184
38 2020-08-28 14,7225
38 2020-08-28 15,7214
38 2020-08-28 16,7170
38 2020-08-28 17,7093
38 2020-08-28 18,6978
38 2020-08-28 19,6847
38 2020-08-28 20,6750
38 2020-08-28 21,6653
38 2020-08-28 22,6546
38 2020-08-28 23,6367
38 2020-08-29 00,6484
38 2020-08-29 01,6645
38 2020-08-29 02,6798
38 2020-08-29 03,6937
38 2020-08-29 04,7041
38 2020-08-29 05,7131
38 2020-08-29 06,7242
38 2020-08-29 07,7029
38 2020-08-29 08,7045
38 2020-08-29 09,7062
38 2020-08-29 10,7098
38 2020-08-29 11,7144
38 2020-08-29 12,7141
38 2020-08-29 13,7111
38 2020-08-29 14,7152
38 2020-08-29 15,7095
38 2020-08-29 16,6988
38 2020-08-29 17,6931
38 2020-08-29 18,6880
38 2020-08-29 19,6844
38 2020-08-29 20,6744
38 2020-08-29 21,6655
38 2020-08-29 22,6559
38 2020-08-29 23,6477
38 2020-08-30 00,6549
38 2020-08-30 01,6678
38 2020-08-30 02,6811
38 2020-08-30 03,6925
38 2020-08-30 04,7009
38 2020-08-30 05,7086
38 2020-08-30 06,7219
38 2020-08-30 07,7055
38 2020-08-30 08,7051
38 2020-08-30 09,7000
38 2020-08-30 10,6914
38 2020-08-30 11,6878
38 2020-08-30 12,6849
38 2020-08-30 13,6873
38 2020-08-30 14,6930
38 2020-08-30 15,6995
38 2020-08-30 16,7062
38 2020-08-30 17,7102
38 2020-08-30 18,7102
38 2020-08-30 19,7015
38 2020-08-30 20,6803
38 2020-08-30 21,6540
38 2020-08-30 22,6367
38 2020-08-30 23,6326
38 2020-08-31 00,6503
38 2020-08-31 01,6675
38 2020-08-31 02,6836
38 2020-08-31 03,6978
38 2020-08-31 04,7059
38 2020-08-31 05,7134
38 2020-08-31 06,7235
38 2020-08-31 07,7080
38 2020-08-31 08,7086
38 2020-08-31 09,7088
38 2020-08-31 10,7087
38 2020-08-31 11,7088
38 2020-08-31 12,7092
38 2020-08-31 13,7102
38 2020-08-31 14,7145
38 2020-08-31 15,7151
38 2020-08-31 16,7112
38 2020-08-31 17,7020
38 2020-08-31 18,6899
38 2020-08-31 19,6726
38 2020-08-31 20,6488
38 2020-08-31 21,6282
38 2020-08-31 22,6141
38 2020-08-31 23,6080
39 2020-08-25 00,5965
39 2020-08-25 01,5845
39 2020-08-25 02,5764
39 2020-08-25 03,5930
39 2020-08-25 04,6042
39 2020-08-25 05,6073
39 2020-08-25 06,6083
39 2020-08-25 07,5791
39 2020-08-25 08,5793
39 2020-08-25 09,5798
39 2020-08-25 10,5821
39 2020-08-25 11,5874
39 2020-08-25 12,5962
39 2020-08-25 13,6075
39 2020-08-25 14,6110
39 2020-08-25 15,5888
39 2020-08-25 16,5644
39 2020-08-25 17,5683
39 2020-08-25 18,5785
39 2020-08-25 19,5779
39 2020-08-25 20,5770
39 2020-08-25 21,5578
39 2020-08-25 22,5288
39 2020-08-25 23,5020
39 2020-08-26 00,4832
39 2020-08-26 01,4813
39 2020-08-26 02,4794
39 2020-08-26 03,4811
39 2020-08-26 04,4957
39 2020-08-26 05,5235
39 2020-08-26 06,5756
39 2020-08-26 07,5975
39 2020-08-26 08,5937
39 2020-08-26 09,5920
39 2020-08-26 10,5913
39 2020-08-26 11,5934
39 2020-08-26 12,5994
39 2020-08-26 13,6047
39 2020-08-26 14,5914
39 2020-08-26 15,5585
39 2020-08-26 16,5406
39 2020-08-26 17,5427
39 2020-08-26 18,5416
39 2020-08-26 19,5261
39 2020-08-26 20,5053
39 2020-08-26 21,4917
39 2020-08-26 22,4844
39 2020-08-26 23,4801
39 2020-08-27 00,4743
39 2020-08-27 01,4665
39 2020-08-27 02,4594
39 2020-08-27 03,4573
39 2020-08-27 04,4662
39 2020-08-27 05,5004
39 2020-08-27 06,5818
39 2020-08-27 07,6198
39 2020-08-27 08,6172
39 2020-08-27 09,6088
39 2020-08-27 10,5953
39 2020-08-27 11,5913
39 2020-08-27 12,5894
39 2020-08-27 13,5899
39 2020-08-27 14,5660
39 2020-08-27 15,5206
39 2020-08-27 16,5118
39 2020-08-27 17,5172
39 2020-08-27 18,5250
39 2020-08-27 19,5308
39 2020-08-27 20,5297
39 2020-08-27 21,5208
39 2020-08-27 22,5076
39 2020-08-27 23,4939
39 2020-08-28 00,4812
39 2020-08-28 01,4725
39 2020-08-28 02,4639
39 2020-08-28 03,4632
39 2020-08-28 04,4798
39 2020-08-28 05,5081
39 2020-08-28 06,5666
39 2020-08-28 07,5758
39 2020-08-28 08,5793
39 2020-08-28 09,5813
39 2020-08-28 10,5835
39 2020-08-28 11,5870
39 2020-08-28 12,5921
39 2020-08-28 13,5967
39 2020-08-28 14,5979
39 2020-08-28 15,5753
39 2020-08-28 16,5415
39 2020-08-28 17,5339
39 2020-08-28 18,5345
39 2020-08-28 19,5325
39 2020-08-28 20,5220
39 2020-08-28 21,5034
39 2020-08-28 22,4833
39 2020-08-28 23,4745
39 2020-08-29 00,4673
39 2020-08-29 01,4597
39 2020-08-29 02,4530
39 2020-08-29 03,4511
39 2020-08-29 04,4649
39 2020-08-29 05,4897
39 2020-08-29 06,5269
39 2020-08-29 07,5582
39 2020-08-29 08,5665
39 2020-08-29 09,5727
39 2020-08-29 10,5767
39 2020-08-29 11,5790
39 2020-08-29 12,5818
39 2020-08-29 13,5839
39 2020-08-29 14,5825
39 2020-08-29 15,5585
39 2020-08-29 16,5198
39 2020-08-29 17,5017
39 2020-08-29 18,4965
39 2020-08-29 19,4929
39 2020-08-29 20,4885
39 2020-08-29 21,4812
39 2020-08-29 22,4724
39 2020-08-29 23,4694
39 2020-08-30 00,4683
39 2020-08-30 01,4645
39 2020-08-30 02,4602
39 2020-08-30 03,4573
39 2020-08-30 04,4568
39 2020-08-30 05,4680
39 2020-08-30 06,4994
39 2020-08-30 07,5473
39 2020-08-30 08,5544
39 2020-08-30 09,5599
39 2020-08-30 10,5651
39 2020-08-30 11,5693
39 2020-08-30 12,5721
39 2020-08-30 13,5739
39 2020-08-30 14,5798
39 2020-08-30 15,5843
39 2020-08-30 16,5666
39 2020-08-30 17,5283
39 2020-08-30 18,5174
39 2020-08-30 19,5182
39 2020-08-30 20,5166
39 2020-08-30 21,5125
39 2020-08-30 22,5024
39 2020-08-30 23,4900
39 2020-08-31 00,4766
39 2020-08-31 01,4688
39 2020-08-31 02,4615
39 2020-08-31 03,4612
39 2020-08-31 04,4750
39 2020-08-31 05,4960
39 2020-08-31 06,5366
39 2020-08-31 07,5675
39 2020-08-31 08,5692
39 2020-08-31 09,5697
39 2020-08-31 10,5685
39 2020-08-31 11,5689
39 2020-08-31 12,5711
39 2020-08-31 13,5720
39 2020-08-31 14,5695
39 2020-08-31 15,5358
39 2020-08-31 16,5025
39 2020-08-31 17,4966
39 2020-08-31 18,4926
39 2020-08-31 19,4872
39 2020-08-31 20,4824
39 2020-08-31 21,4779
39 2020-08-31 22,4736
39 2020-08-31 23,4694
40 2020-08-25 00,6157
40 2020-08-25 01,6195
40 2020-08-25 02,6195
40 2020-08-25 03,6238
40 2020-08-25 04,6180
40 2020-08-25 05,6164
40 2020-08-25 06,6224
40 2020-08-25 07,6254
40 2020-08-25 08,6233
40 2020-08-25 09,6223
40 2020-08-25 10,6209
40 2020-08-25 11,6196
40 2020-08-25 12,6176
40 2020-08-25 13,6161
40 2020-08-25 14,6143
40 2020-08-25 15,6117
40 2020-08-25 16,6100
40 2020-08-25 17,6071
40 2020-08-25 18,6004
40 2020-08-25 19,5902
40 2020-08-25 20,5803
40 2020-08-25 21,5744
40 2020-08-25 22,5705
40 2020-08-25 23,5670
40 2020-08-26 00,5755
40 2020-08-26 01,5826
40 2020-08-26 02,5897
40 2020-08-26 03,5961
40 2020-08-26 04,6019
40 2020-08-26 05,6070
40 2020-08-26 06,6117
40 2020-08-26 07,6284
40 2020-08-26 08,6256
40 2020-08-26 09,6236
40 2020-08-26 10,6221
40 2020-08-26 11,6204
40 2020-08-26 12,6191
40 2020-08-26 13,6179
40 2020-08-26 14,6170
40 2020-08-26 15,6150
40 2020-08-26 16,6120
40 2020-08-26 17,6038
40 2020-08-26 18,5914
40 2020-08-26 19,5804
40 2020-08-26 20,5718
40 2020-08-26 21,5653
40 2020-08-26 22,5625
40 2020-08-26 23,5611
40 2020-08-27 00,5689
40 2020-08-27 01,5786
40 2020-08-27 02,5871
40 2020-08-27 03,5940
40 2020-08-27 04,5998
40 2020-08-27 05,6052
40 2020-08-27 06,6100
40 2020-08-27 07,6245
40 2020-08-27 08,6224
40 2020-08-27 09,6216
40 2020-08-27 10,6207
40 2020-08-27 11,6195
40 2020-08-27 12,6187
40 2020-08-27 13,6184
40 2020-08-27 14,6171
40 2020-08-27 15,6145
40 2020-08-27 16,6094
40 2020-08-27 17,6003
40 2020-08-27 18,5888
40 2020-08-27 19,5802
40 2020-08-27 20,5734
40 2020-08-27 21,5689
40 2020-08-27 22,5655
40 2020-08-27 23,5636
40 2020-08-28 00,5751
40 2020-08-28 01,5838
40 2020-08-28 02,5916
40 2020-08-28 03,5984
40 2020-08-28 04,6045
40 2020-08-28 05,6098
40 2020-08-28 06,6151
40 2020-08-28 07,6348
40 2020-08-28 08,6289
40 2020-08-28 09,6260
40 2020-08-28 10,6244
40 2020-08-28 11,6232
40 2020-08-28 12,6226
40 2020-08-28 13,6210
40 2020-08-28 14,6181
40 2020-08-28 15,6135
40 2020-08-28 16,6122
40 2020-08-28 17,6077
40 2020-08-28 18,5980
40 2020-08-28 19,5897
40 2020-08-28 20,5830
40 2020-08-28 21,5791
40 2020-08-28 22,5798
40 2020-08-28 23,5798
40 2020-08-29 00,5767
40 2020-08-29 01,6058
40 2020-08-29 02,6349
40 2020-08-29 03,6625
40 2020-08-29 04,6863
40 2020-08-29 05,6950
40 2020-08-29 06,6837
40 2020-08-29 07,6706
40 2020-08-29 08,6681
40 2020-08-29 09,6497
40 2020-08-29 10,6322
40 2020-08-29 11,6234
40 2020-08-29 12,6193
40 2020-08-29 13,6186
40 2020-08-29 14,6173
40 2020-08-29 15,6129
40 2020-08-29 16,6120
40 2020-08-29 17,6056
40 2020-08-29 18,5964
40 2020-08-29 19,5869
40 2020-08-29 20,5800
40 2020-08-29 21,5757
40 2020-08-29 22,5729
40 2020-08-29 23,5712
40 2020-08-30 00,5739
40 2020-08-30 01,6060
40 2020-08-30 02,6412
40 2020-08-30 03,6661
40 2020-08-30 04,6787
40 2020-08-30 05,6781
40 2020-08-30 06,6731
40 2020-08-30 07,6688
40 2020-08-30 08,6537
40 2020-08-30 09,6361
40 2020-08-30 10,6270
40 2020-08-30 11,6226
40 2020-08-30 12,6201
40 2020-08-30 13,6200
40 2020-08-30 14,6191
40 2020-08-30 15,6166
40 2020-08-30 16,6135
40 2020-08-30 17,6059
40 2020-08-30 18,5969
40 2020-08-30 19,5884
40 2020-08-30 20,5815
40 2020-08-30 21,5766
40 2020-08-30 22,5732
40 2020-08-30 23,5709
40 2020-08-31 00,5734
40 2020-08-31 01,5803
40 2020-08-31 02,5878
40 2020-08-31 03,5943
40 2020-08-31 04,6003
40 2020-08-31 05,6060
40 2020-08-31 06,6107
40 2020-08-31 07,6292
40 2020-08-31 08,6244
40 2020-08-31 09,6217
40 2020-08-31 10,6192
40 2020-08-31 11,6168
40 2020-08-31 12,6146
40 2020-08-31 13,6141
40 2020-08-31 14,6127
40 2020-08-31 15,6088
40 2020-08-31 16,6051
40 2020-08-31 17,5977
40 2020-08-31 18,5886
40 2020-08-31 19,5805
40 2020-08-31 20,5743
40 2020-08-31 21,5696
40 2020-08-31 22,5657
40 2020-08-31 23,5625
41 2020-08-25 00,6717
41 2020-08-25 01,6356
41 2020-08-25 02,6094
41 2020-08-25 03,5961
41 2020-08-25 04,5150
41 2020-08-25 05,4266
41 2020-08-25 06,3517
41 2020-08-25 07,3167
41 2020-08-25 08,3208
41 2020-08-25 09,3275
41 2020-08-25 10,3373
41 2020-08-25 11,3485
41 2020-08-25 12,3597
41 2020-08-25 13,3952
41 2020-08-25 14,4812
41 2020-08-25 15,5545
41 2020-08-25 16,5848
41 2020-08-25 17,5928
41 2020-08-25 18,5966
41 2020-08-25 19,5908
41 2020-08-25 20,5802
41 2020-08-25 21,5683
41 2020-08-25 22,5571
41 2020-08-25 23,5478
41 2020-08-26 00,5279
41 2020-08-26 01,4866
41 2020-08-26 02,4023
41 2020-08-26 03,3542
41 2020-08-26 04,3328
41 2020-08-26 05,3241
41 2020-08-26 06,3213
41 2020-08-26 07,3305
41 2020-08-26 08,3400
41 2020-08-26 09,3506
41 2020-08-26 10,3670
41 2020-08-26 11,3878
41 2020-08-26 12,4578
41 2020-08-26 13,5369
41 2020-08-26 14,5779
41 2020-08-26 15,5851
41 2020-08-26 16,5889
41 2020-08-26 17,5928
41 2020-08-26 18,5937
41 2020-08-26 19,5897
41 2020-08-26 20,5819
41 2020-08-26 21,5742
41 2020-08-26 22,5664
41 2020-08-26 23,5586
41 2020-08-27 00,5343
41 2020-08-27 01,5140
41 2020-08-27 02,4897
41 2020-08-27 03,4113
41 2020-08-27 04,3571
41 2020-08-27 05,3298
41 2020-08-27 06,3186
41 2020-08-27 07,3273
41 2020-08-27 08,3337
41 2020-08-27 09,3392
41 2020-08-27 10,3464
41 2020-08-27 11,3644
41 2020-08-27 12,3986
41 2020-08-27 13,3968
41 2020-08-27 14,3748
41 2020-08-27 15,3666
41 2020-08-27 16,3668
41 2020-08-27 17,3794
41 2020-08-27 18,4023
41 2020-08-27 19,4043
41 2020-08-27 20,3840
41 2020-08-27 21,3646
41 2020-08-27 22,3470
41 2020-08-27 23,3382
41 2020-08-28 00,3254
41 2020-08-28 01,3164
41 2020-08-28 02,3145
41 2020-08-28 03,3157
41 2020-08-28 04,3179
41 2020-08-28 05,3213
41 2020-08-28 06,3255
41 2020-08-28 07,3260
41 2020-08-28 08,3250
41 2020-08-28 09,3257
41 2020-08-28 10,3283
41 2020-08-28 11,3321
41 2020-08-28 12,3380
41 2020-08-28 13,3443
41 2020-08-28 14,3490
41 2020-08-28 15,3541
41 2020-08-28 16,3574
41 2020-08-28 17,3577
41 2020-08-28 18,3582
41 2020-08-28 19,3585
41 2020-08-28 20,3514
41 2020-08-28 21,3455
41 2020-08-28 22,3420
41 2020-08-28 23,3393
41 2020-08-29 00,3294
41 2020-08-29 01,3206
41 2020-08-29 02,3172
41 2020-08-29 03,3154
41 2020-08-29 04,3148
41 2020-08-29 05,3149
41 2020-08-29 06,3160
41 2020-08-29 07,3213
41 2020-08-29 08,3233
41 2020-08-29 09,3250
41 2020-08-29 10,3263
41 2020-08-29 11,3275
41 2020-08-29 12,3288
41 2020-08-29 13,3304
41 2020-08-29 14,3297
41 2020-08-29 15,3303
41 2020-08-29 16,3298
41 2020-08-29 17,3268
41 2020-08-29 18,3232
41 2020-08-29 19,3195
41 2020-08-29 20,3164
41 2020-08-29 21,3143
41 2020-08-29 22,3134
41 2020-08-29 23,3141
41 2020-08-30 00,3118
41 2020-08-30 01,3096
41 2020-08-30 02,3116
41 2020-08-30 03,3139
41 2020-08-30 04,3164
41 2020-08-30 05,3189
41 2020-08-30 06,3224
41 2020-08-30 07,3265
41 2020-08-30 08,3266
41 2020-08-30 09,3273
41 2020-08-30 10,3283
41 2020-08-30 11,3294
41 2020-08-30 12,3307
41 2020-08-30 13,3332
41 2020-08-30 14,3361
41 2020-08-30 15,3402
41 2020-08-30 16,3445
41 2020-08-30 17,3470
41 2020-08-30 18,3484
41 2020-08-30 19,3480
41 2020-08-30 20,3466
41 2020-08-30 21,3454
41 2020-08-30 22,3453
41 2020-08-30 23,3431
41 2020-08-31 00,3320
41 2020-08-31 01,3223
41 2020-08-31 02,3178
41 2020-08-31 03,3150
41 2020-08-31 04,3135
41 2020-08-31 05,3126
41 2020-08-31 06,3119
41 2020-08-31 07,3144
41 2020-08-31 08,3188
41 2020-08-31 09,3249
41 2020-08-31 10,3322
41 2020-08-31 11,3403
41 2020-08-31 12,3485
41 2020-08-31 13,3576
41 2020-08-31 14,3702
41 2020-08-31 15,3929
41 2020-08-31 16,4745
41 2020-08-31 17,5408
41 2020-08-31 18,5602
41 2020-08-31 19,5635
41 2020-08-31 20,5619
41 2020-08-31 21,5575
41 2020-08-31 22,5456
41 2020-08-31 23,5077
42 2020-08-25 00,6681
42 2020-08-25 01,6619
42 2020-08-25 02,6567
42 2020-08-25 03,6742
42 2020-08-25 04,6770
42 2020-08-25 05,6797
42 2020-08-25 06,6791
42 2020-08-25 07,6667
42 2020-08-25 08,6638
42 2020-08-25 09,6622
42 2020-08-25 10,6622
42 2020-08-25 11,6628
42 2020-08-25 12,6647
42 2020-08-25 13,6676
42 2020-08-25 14,6702
42 2020-08-25 15,6738
42 2020-08-25 16,6784
42 2020-08-25 17,6843
42 2020-08-25 18,6906
42 2020-08-25 19,6956
42 2020-08-25 20,6918
42 2020-08-25 21,6852
42 2020-08-25 22,6774
42 2020-08-25 23,6620
42 2020-08-26 00,6383
42 2020-08-26 01,6493
42 2020-08-26 02,6542
42 2020-08-26 03,6583
42 2020-08-26 04,6612
42 2020-08-26 05,6611
42 2020-08-26 06,6584
42 2020-08-26 07,6792
42 2020-08-26 08,6740
42 2020-08-26 09,6718
42 2020-08-26 10,6718
42 2020-08-26 11,6712
42 2020-08-26 12,6725
42 2020-08-26 13,6756
42 2020-08-26 14,6812
42 2020-08-26 15,6904
42 2020-08-26 16,7028
42 2020-08-26 17,7045
42 2020-08-26 18,7056
42 2020-08-26 19,7058
42 2020-08-26 20,7015
42 2020-08-26 21,6935
42 2020-08-26 22,6831
42 2020-08-26 23,6677
42 2020-08-27 00,6450
42 2020-08-27 01,6660
42 2020-08-27 02,6633
42 2020-08-27 03,6588
42 2020-08-27 04,6568
42 2020-08-27 05,6545
42 2020-08-27 06,6504
42 2020-08-27 07,6596
42 2020-08-27 08,6451
42 2020-08-27 09,6306
42 2020-08-27 10,6172
42 2020-08-27 11,6068
42 2020-08-27 12,6001
42 2020-08-27 13,5960
42 2020-08-27 14,5935
42 2020-08-27 15,5926
42 2020-08-27 16,5921
42 2020-08-27 17,5908
42 2020-08-27 18,5890
42 2020-08-27 19,5875
42 2020-08-27 20,5857
42 2020-08-27 21,5836
42 2020-08-27 22,5810
42 2020-08-27 23,5764
42 2020-08-28 00,5776
42 2020-08-28 01,6101
42 2020-08-28 02,6259
42 2020-08-28 03,6382
42 2020-08-28 04,6464
42 2020-08-28 05,6496
42 2020-08-28 06,6478
42 2020-08-28 07,6548
42 2020-08-28 08,6471
42 2020-08-28 09,6392
42 2020-08-28 10,6323
42 2020-08-28 11,6270
42 2020-08-28 12,6228
42 2020-08-28 13,6194
42 2020-08-28 14,6161
42 2020-08-28 15,6140
42 2020-08-28 16,6109
42 2020-08-28 17,6050
42 2020-08-28 18,5977
42 2020-08-28 19,5932
42 2020-08-28 20,5889
42 2020-08-28 21,5847
42 2020-08-28 22,5806
42 2020-08-28 23,5760
42 2020-08-29 00,5774
42 2020-08-29 01,6083
42 2020-08-29 02,6227
42 2020-08-29 03,6336
42 2020-08-29 04,6411
42 2020-08-29 05,6447
42 2020-08-29 06,6447
42 2020-08-29 07,6535
42 2020-08-29 08,6508
42 2020-08-29 09,6493
42 2020-08-29 10,6481
42 2020-08-29 11,6450
42 2020-08-29 12,6403
42 2020-08-29 13,6355
42 2020-08-29 14,6302
42 2020-08-29 15,6271
42 2020-08-29 16,6250
42 2020-08-29 17,6191
42 2020-08-29 18,6145
42 2020-08-29 19,6068
42 2020-08-29 20,5971
42 2020-08-29 21,5876
42 2020-08-29 22,5801
42 2020-08-29 23,5735
42 2020-08-30 00,5742
42 2020-08-30 01,6041
42 2020-08-30 02,6191
42 2020-08-30 03,6286
